Nome,Latitudine,Longitudine,Categoria
Macellera Carne Halal,45.4307413,9.2463024,butcher
Macelleria Ain Asserdoun,45.4357901,9.2190163,butcher
Macelleria Equina,45.4383405,9.224557599999999,butcher
Bella Costa Macelleria,45.4368207,9.212229899999999,butcher
Macelleria Salumeria Matteu,45.45082650000001,9.1907033,butcher
Macelleria equina,45.4379711,9.1843717,butcher
جزاره النجمه الإسلاميه,45.4331407,9.177968,butcher
Macelleria,45.444483,9.1792754,butcher
Casa della Fassona bistrot,45.4489367,9.1782264,butcher
Grassfed macelleria italiana,45.4309245,9.1641558,butcher
Macelleria Ercole,45.4471534,9.1796316,butcher
Macelleria & Bistrot Catalano,45.4331381,9.1778982,butcher
GRASSFEDMILANO by produtori agricoli italiani,45.43082,9.16433,butcher
Sipe Macelleria Equina,45.404471,9.1738511,butcher
Macelleria & Mini Market,45.4369449,9.158006199999999,butcher
Mastrandrea Antonino,45.4414593,9.1404573,butcher
Macelleria El Eman,45.4507374,9.1482096,butcher
Macelleria ABU Ashraf,45.4461829,9.1342535,butcher
Macelleria e Minimarket,45.4498194,9.1438495,butcher
Macelleria,45.4508166,9.138663099999999,butcher
Bove's Shop,45.4561404,9.1741312,butcher
Macelleria Baragiola,45.4535884,9.1515382,butcher
Ghisi Franco,45.4508252,9.1386971,butcher
Macelleria Tirana,45.4447238,9.1285074,butcher
Campo Macelleria,45.4459971,9.1280586,butcher
Macelleria el Mulk Lillah,45.4461222,9.135106799999999,butcher
Bottega Della Carne,45.4589527,9.1601553,butcher
Mistermeat S.R.L.,45.4589123,9.1321593,butcher
Fierro Food,45.463762,9.160955999999999,butcher
Centro Carni Di Dibenedetto F. E Di Chiaro T. Snc,45.4676948,9.1569447,butcher
Macelleria Da Daniele,45.4604577,9.0951486,butcher
Salumeria Gastronomia Laratro Antonio,45.4604577,9.0951486,butcher
Minimarket Macelleria,45.480735,9.176644099999999,butcher
Macelleria Felice,45.4819239,9.1762802,butcher
Xinwang macelleria,45.4811246,9.1738392,butcher
Macelleria,45.46585890000001,9.1619572,butcher
Macelleria Garibaldi,45.4725614,9.183627,butcher
Macelleria Marnini,45.4782603,9.161972,butcher
Macelleria da Orazio,45.4769552,9.1722812,butcher
Cavecchio Giovanni Carlo,45.4768306,9.1724158,butcher
Macelleria Marcantonio,45.4711942,9.1665194,butcher
Macelleria Salumeria,45.4711122,9.166493299999999,butcher
Il Piacere Della Carne,45.4800648,9.183441799999999,butcher
Oldani Macelleria,45.4655305,9.181001,butcher
Macelleria Mecai,45.4772853,9.1938958,butcher
Macelleria Schiavo Arnaldo E Fratelli Snc,45.4763415,9.1922031,butcher
MACELLERIA DA ROBERTO,45.4802613,9.1829675,butcher
Negri Antonio,45.4771926,9.1938777,butcher
La Scelta,45.4879978,9.1654279,butcher
Madonnamagnaspinaci,45.4683565,9.1951743,butcher
Macelleria Panzeri Carlo Di Panzeri Alberto,45.4701554,9.1855806,butcher
Macelleria Reboli,45.460295,9.1890509,butcher
Agnello Carni Ovine E Suine,45.4598285,9.180402899999999,butcher
Fusari Ernesto,45.4530481,9.180758299999999,butcher
Macelleria Faravelli s.a.s,45.4562968,9.187351099999999,butcher
Brigo Nicoletta Macelleria,45.4561126,9.1838619,butcher
Macelleria Ticinese Snc,45.452605,9.1789417,butcher
Macelleria Al Moutaz 2,45.4433675,9.1773015,butcher
BAR NOVARA,45.47478539999999,9.1155063,bar
Bar della piscina Lampugnano,45.4918207,9.1159722,bar
Green Bar,45.4739011,9.1092557,bar
Tropical Bar,45.4768678,9.0913051,bar
Los Locos Chiosco,45.4769588,9.110322199999999,bar
Bar Magia,45.4722168,9.1061763,bar
Bar Centrale,45.4754894,9.088608599999999,bar
Bar Sporting,45.46714040000001,9.0851884,bar
BAR VICTORIA,45.4828104,9.0901978,bar
Gar Bar,45.474371,9.115207,bar
Bar Boombastic,45.4734414,9.1177622,bar
Bar Tabaccheria Il Vincente,45.470857,9.1100853,bar
Giò Cafè,45.4718107,9.1132214,bar
Famoso Espresso Italiano Bar,45.4686723,9.114569999999999,bar
Tenconi Old Pub,45.4786478,9.117250000000002,bar
Silene • Bar & Restaurant,45.4780469,9.1030304,bar
Bar Matteo Tavola Fredda,45.474801,9.1154795,bar
Bar Tabacchi da Lo Zio,45.4768548,9.091251999999999,bar
Bar Caffé,45.4740725,9.1093063,bar
Maxi Bar Di De Nigris Mario,45.4649581,9.091423899999999,bar
Bar Selinunte,45.4711303,9.1373286,bar
Bar Morgan,45.4688354,9.132695199999999,bar
Bar Siena,45.4657312,9.1365906,bar
Bar Paradise,45.46898239999999,9.132344699999999,bar
Amico Bar,45.4681698,9.131110999999999,bar
Max Bar,45.4700423,9.133987,bar
Ray Bar,45.4677589,9.1347501,bar
Bar Nello,45.4686797,9.128345099999999,bar
Bar Pampero,45.4697223,9.1315739,bar
Bar Plaza,45.4660169,9.1277727,bar
Bar Loco,45.4653834,9.132930499999999,bar
Bar Derby,45.4743888,9.1249513,bar
Sirlad Bar,45.4679368,9.1374439,bar
Bar Tavola Fredda,45.4691042,9.138043,bar
Rock Bar,45.4975386,9.1137248,bar
mondo bar 888,45.5067171,9.1366063,bar
Billy Bar,45.4978855,9.112896800000001,bar
Mix Bar snc,45.5007048,9.1286601,bar
BAR PIT STOP,45.502392,9.1383907,bar
Manatthan Pub,45.4965711,9.1149231,bar
Bar 288,45.5023907,9.1249064,bar
Breezy Bar s.a.s. di Banfi Gianfranco & c.,45.501171,9.134677,bar
Bar Emerald Cove,45.5028483,9.1214551,bar
Magic Games Bar,45.486135,9.129158799999999,bar
Davide'S Bar,45.5044074,9.1071273,bar
Bar Atlantic Esselunga,45.50678749999999,9.1386333,bar
Bar Chen Bingling,45.49788179999999,9.112888,bar
Bar Centrale,45.4959794,9.1139871,bar
Bar Enzo & Miky,45.4961959,9.1337058,bar
Bar Tabacchi Il Tulipano,45.503609,9.1271379,bar
Naya ristorante e bar,45.5002162,9.1389572,bar
Bar Tavola Fredda,45.5023572,9.1277332,bar
Bar Principe,45.5028516,9.1227006,bar
The Square Bar Tabacchi,45.4942737,9.1526625,bar
MAC 111 Bar Tabacchi Ricevitoria,45.4974599,9.152855599999999,bar
BAR BREAK OFF SPORT,45.5154849,9.1278034,bar
Bar Da Panicale,45.49380410000001,9.1519291,bar
Mondo Bar,45.4982409,9.1441237,bar
Bar 2000,45.5141271,9.1362508,bar
Bar Champa e Denise,45.49993720000001,9.1484459,bar
Quenn Bar Di Chen Qian Zuo,45.4959903,9.149490799999999,bar
Anny Pa Bar,45.5057841,9.1468888,bar
Bar del Sorriso,45.4950145,9.1430142,bar
Bar 2001,45.5187337,9.1374075,bar
Bar Espinasse,45.49709379999999,9.1420171,bar
BAR ESPINASSE DI DONG WENLA,45.4970532,9.1422403,bar
Bar Vizio Italiano,45.4955203,9.143317,bar
Daisy Bar,45.5123136,9.128046,bar
Alterego Cafè Lounge Bar,45.5188599,9.1702446,bar
Nick & Jack's Bar,45.525315,9.167222899999999,bar
Lamsio Bamhes Bar,45.5218783,9.162949,bar
Bar Bauffe',45.5025811,9.1656052,bar
Cialdini Bar,45.5152902,9.1692996,bar
Bar Del 104,45.50365800000001,9.1645056,bar
Family Bar,45.5161336,9.1553132,bar
Petit Bar,45.5207205,9.170988,bar
Bar Christian,45.5214406,9.1534399,bar
Bar Girasole,45.5166866,9.1555435,bar
New Bar Modignani,45.523731,9.1656287,bar
Alby Bar Tabacchi,45.5286915,9.1716717,bar
Bar Micky,45.5128291,9.135943,bar
Auguri Bar,45.5180191,9.1707532,bar
Baraonda Bar,45.515075,9.142354899999999,bar
Junction Bar & Sound,45.4977296,9.18413,bar
Leaf Bar,45.5013178,9.1879352,bar
Bar Rainbow,45.5089542,9.1769553,bar
Bar Traffic Lights,45.4985489,9.184230000000001,bar
Bar,45.4971493,9.1862788,bar
Piccolo Bar,45.5046955,9.175858,bar
Bar Caffè,45.504135,9.1803265,bar
Bar Ornato 67,45.5200605,9.1917111,bar
Bar Rebelot,45.4989289,9.181478499999999,bar
Tonelli's Bar,45.4985224,9.1957456,bar
Bar Caffè Rocca,45.503736,9.1806362,bar
Charlie bar milano,45.516293,9.191020199999999,bar
Bar Galli,45.50381369999999,9.1936008,bar
Simon's Bar di Simone Alberto,45.5080293,9.1949442,bar
Bar Over Time,45.5228604,9.2086419,bar
Bar Ponale,45.52329,9.207090599999999,bar
Bar Suzzani,45.5259539,9.2089268,bar
Bar Cataleya,45.5320442,9.1933975,bar
Bar Pulci Drinks & Food,45.5144189,9.207097599999999,bar
Bar Friends,45.5141835,9.1763023,bar
L'altro bar etc..,45.5259351,9.2140556,bar
Lucky Bar Caffetteria,45.5233719,9.2068368,bar
Bar Girasole,45.5109505,9.2028073,bar
Ciao Bar Num 9,45.5072401,9.1983984,bar
Bar Arcobaleno,45.510208,9.175822199999999,bar
Bar D'Angolo,45.5077997,9.1984236,bar
Bar Puglielli,45.5096216,9.1895255,bar
Bar Luna,45.5089759,9.199759199999999,bar
Bar sottosopra,45.5320511,9.1930242,bar
Dream' Bar Poke,45.5077033,9.2034244,bar
Bar BAH,45.4890617,9.1871228,bar
BarZ8,45.49011429999999,9.183543,bar
Bar Gluck,45.4910828,9.2070731,bar
That's Milano,45.4931962,9.1882379,bar
Bar Liberty,45.4917003,9.1955963,bar
Bar Privativa 281,45.4936454,9.1848139,bar
Bar Volturno,45.4881497,9.190995599999999,bar
Paninoteca bar,45.4940021,9.188371,bar
Leeps Krens Bar,45.4956516,9.1883272,bar
Bar Murat,45.4970958,9.19195,bar
Bar C&G Drink,45.4909098,9.207389,bar
Brother's Bar,45.4942038,9.206151,bar
Lucky Bar,45.4890249,9.1873759,bar
Bar Zanzibar,45.5026134,9.1975497,bar
Farst Jellsy Bar,45.4937196,9.1946076,bar
Festival Bar,45.4969811,9.181728699999999,bar
Bar Caffeteria Rainbow,45.4919192,9.1920202,bar
Lounge Bar,45.49977,9.2261084,bar
Oasi Bar,45.5018101,9.2211321,bar
Blise Emeny Bar,45.49993629999999,9.1987575,bar
BAR FRATELLI,45.5021342,9.2106876,bar
Lucky Bar,45.499018,9.197101199999999,bar
Bar Monte San Gabriele,45.5049118,9.223319000000002,bar
Bar Diamante,45.5018655,9.221636799999999,bar
Bar Vitaminas,45.5029646,9.2273104,bar
Bar rucellai Tavola Fredda,45.5125772,9.2220558,bar
Inn&sto Bar,45.5164694,9.2196389,bar
Corner Bar,45.4855501,9.205430699999999,bar
Bar Settembrini,45.4832285,9.2073586,bar
Cocktail Bar Mogamo,45.4850183,9.208856899999999,bar
Dany Bar,45.4839885,9.2019523,bar
Martin's Bar,45.4867332,9.201635099999999,bar
Gran Bar,45.48650749999999,9.2033825,bar
Bar stop,45.48505170000001,9.210736899999999,bar
Golf bar,45.4873325,9.197123399999999,bar
Feel Bar,45.4837982,9.1984775,bar
new zhejian Bar Tavola Fredda,45.4872561,9.1974094,bar
Bar Bijoux,45.4956415,9.2197721,bar
Moscow Mule Bar Milano,45.4868453,9.2301097,bar
Easy bar,45.48927700000001,9.2300921,bar
Bar Scarlatti,45.4832513,9.2084877,bar
Lucky Bar,45.49750900000001,9.2349929,bar
Pretty Bar Snc di Luce Giuseppe e Toloi Laura,45.4979041,9.2337066,bar
Bar Fortuna,45.4980652,9.234907999999999,bar
Bar Giulia,45.5015485,9.2369296,bar
Bar la rosa blu,45.4975205,9.2315889,bar
Jianzhen bar,45.5019394,9.237435399999999,bar
"Bar the sun, tabacchi caffetteria tavola fredda (di Yan Sumei &C. SAS)",45.4960523,9.2025619,bar
Cincin Bar,45.5103831,9.2297359,bar
Bar Élégance,45.5020769,9.221776199999999,bar
Bar Venere,45.5129809,9.2246151,bar
Waiting Bar,45.4857564,9.2094787,bar
Pretty Pub,45.4985301,9.2349921,bar
Bar Gusto,45.4825227,9.2304038,bar
BAR Ostello Bello Grande,45.4841972,9.2053947,bar
Bar Tender,45.4928271,9.2163387,bar
Bitter Bar,45.5039672,9.2457604,bar
Luca's Bar,45.5022408,9.2400524,bar
Bar Livraghi,45.5162813,9.2240497,bar
Bar Rondo',45.4948465,9.216997,bar
Lido Bar,45.49419779999999,9.219502499999999,bar
Bar Derna,45.4994245,9.236216599999999,bar
Bar Bellini,45.5030705,9.2411104,bar
L'incontro Bar Caffe,45.4933061,9.2167113,bar
New Moon Bar,45.4943453,9.22738,bar
Happy Bar,45.5041793,9.2401925,bar
Bar Saro,45.5034108,9.2415687,bar
Bar L'angolo del Ritrovo,45.51129539999999,9.2499453,bar
Bar fantastic,45.4929171,9.215965899999999,bar
Bar Miliardario 2 Di Zhao Hanshi,45.4953994,9.219697,bar
Bidas Pail Bar,45.4843342,9.2347856,bar
Norah was drunk,45.4862067,9.2331165,bar
Crash Bar S.n.c. di Befi & Grasso,45.4887593,9.2421081,bar
ENJOY BAR,45.5001417,9.2394014,bar
Alinme Adive Bar,45.4814956,9.236394599999999,bar
Luca'S Bar,45.4892444,9.236962199999999,bar
Golden Bar,45.485309,9.2359545,bar
Bar Club2,45.5027648,9.2684921,bar
Peter Bar,45.4902484,9.2350526,bar
Cotton Bar S.A.S. Di Antonino Bruno & C.,45.4863308,9.2400162,bar
Bar Tabacchi Mokasirs,45.4962338,9.2351002,bar
Bar Tabacchi Zouyi,45.4925941,9.232954699999999,bar
Bar Rendez Vous,45.4909116,9.219822899999999,bar
Bar Speedy,45.4809184,9.2232352,bar
Bar Basso,45.4768564,9.2175937,bar
drinc. Cocktail & Conversation,45.47743879999999,9.2156205,bar
Chus Bar,45.4817168,9.213646899999999,bar
Bar Stuff,45.4803338,9.212330999999999,bar
AKANE LOUNGE BAR,45.4789193,9.2134377,bar
Bar Abruzzi 42,45.4794302,9.217355099999999,bar
BAR H,45.49213760000001,9.2159192,bar
Bar ile,45.4685858,9.2330436,bar
American Bar,45.4700685,9.2299288,bar
Bar Fusina,45.4689402,9.2299189,bar
Bar Mida,45.4733169,9.2283631,bar
Bar Lili,45.4710865,9.2342353,bar
Ortica's Pub,45.4727435,9.2488887,bar
Loris Aives Bar,45.4872272,9.229692,bar
Ebony Café,45.4861419,9.2265994,bar
Festibar,45.4701747,9.2342361,bar
L'amico Bar,45.490348,9.230058999999999,bar
shisha bar Jackson cafè milano,45.48846409999999,9.2296237,bar
Monkey Cocktail Bar,45.480857,9.2035472,bar
Atmosphere American Pub,45.47536119999999,9.2145414,bar
Kilburn Cocktail Bar Milano,45.4768568,9.2030387,bar
The Queen’s Bar,45.47538910000001,9.220685099999999,bar
Orange Spritz bar,45.4756066,9.204683,bar
Oberdan Bar,45.47521690000001,9.2049626,bar
LOVE,45.472826,9.209661299999999,bar
Bar Queen,45.4695363,9.224075899999999,bar
Bar Roll POint,45.4730038,9.2183394,bar
Step Bar Milano,45.476462,9.203745999999999,bar
FLAVOR,45.4651944,9.2349255,bar
Bar Argonne,45.4677002,9.233153500000002,bar
Tabacchi Mezzofanti Bar,45.4655232,9.2349903,bar
Michi bar,45.4626996,9.235314599999999,bar
Bony Bar,45.463649,9.232369199999999,bar
Joy Bar,45.4796027,9.237370199999999,bar
Bar Lucky,45.46618489999999,9.2323078,bar
Goi Pors Bar,45.47535329999999,9.2345233,bar
Bar la Luce dell'Est,45.4731657,9.235192699999999,bar
Bar Family Milano,45.4639614,9.235276400000002,bar
Bar Sant'Ambrogio,45.4708707,9.237561099999999,bar
Simpaty Bar,45.4776351,9.242848799999999,bar
The Garison Bar Milano,45.4620829,9.2129011,bar
Bar Doria milano,45.4761441,9.2183748,bar
Casa Mia Cocktail Bar,45.4749416,9.210212199999999,bar
bar luna,45.4708574,9.212707,bar
Uplons Lopsle Bar,45.4752655,9.224183,bar
Happy Bar,45.4560763,9.2236659,bar
Bar Passero,45.4516406,9.2226734,bar
Bar Gusto,45.4623106,9.223561499999999,bar
Bar Corsica 12,45.4621178,9.2250392,bar
Bar Starlight,45.4519403,9.2272897,bar
PINK BAR TABACCHI,45.4676438,9.228349399999999,bar
French Bar,45.4438975,9.2641177,bar
Bar Jolly,45.44571939999999,9.247288900000001,bar
Happy Bar,45.4455478,9.2433778,bar
Bar Fuego Halloum Jehad,45.4605587,9.2287573,bar
Bar Déjà-Vu,45.4567567,9.241963799999999,bar
Bar VLF,45.4547757,9.232401099999999,bar
Happy Bar,45.4507158,9.2514986,bar
Carpediem Bar,45.463067,9.232366899999999,bar
Bar Tabacchi Mecenate 30,45.4553325,9.244407299999999,bar
Bar Pino Paninoteca,45.4559559,9.2443214,bar
Piccolo Bar,45.46320799999999,9.2279879,bar
New Bar di Mangiameli Salvatore,45.4560962,9.237941300000001,bar
Bar Porta Romana,45.4514819,9.2045249,bar
Bar Italia Milano,45.4472789,9.210970399999999,bar
Bar Piceno,45.4653621,9.2176648,bar
Bar Chez Yvonne,45.4499299,9.2053766,bar
Bar New Deal,45.4637235,9.204682199999999,bar
Bar Conservatorio,45.4656902,9.204773399999999,bar
Bar Isonzo 28,45.44697739999999,9.204473100000001,bar
Bar Luce,45.4440406,9.2052921,bar
Bar Il Girasole,45.4443671,9.2146482,bar
Bar Clarissa,45.45579009999999,9.210926599999999,bar
Bar Premuda di Ferrero snc,45.4647719,9.2075759,bar
Lau bar Milano,45.4618346,9.2093663,bar
Luna Bar,45.4384126,9.225497299999999,bar
Tobacco & Bar,45.4361623,9.222204699999999,bar
City Bar,45.4401488,9.2221767,bar
Bar Levante,45.4344749,9.2237183,bar
Selfie Bar,45.4388662,9.2269331,bar
Garden Bar,45.4396957,9.2252133,bar
Bar Cadibona 1 Di Ye Chaobang,45.4537226,9.224488800000001,bar
Bar Plaza Milano,45.4404754,9.2239027,bar
Bar tabacchi,45.443477,9.2238393,bar
Bar Molise,45.4537529,9.224370799999999,bar
BAR HOTEL MOLISE 2,45.4535407,9.2246433,bar
Bar Bianco,45.4420642,9.226323299999999,bar
Bar Happy,45.4261417,9.2514338,bar
Kiss Bar,45.43057169999999,9.2455161,bar
Bar Al Capolinea,45.42910149999999,9.256386200000001,bar
Bar Porto Di Mare,45.4371229,9.230673200000002,bar
BAR TABACCHI ROGOREDO,45.432229,9.24162,bar
Bar del Corso,45.4403191,9.2231536,bar
Golden Bar Brunymax,45.4264496,9.2510646,bar
Tavola Calda Bar Lucio,45.4392095,9.228748099999999,bar
Bar Trattoria San Martino,45.4248807,9.2527878,bar
Bar Charlie,45.450505,9.2023853,bar
Les Rouges Cucina & Cocktails,45.4533612,9.2089686,bar
Simon's Bar,45.4299076,9.2023678,bar
Harmony Bar,45.44037609999999,9.218426599999999,bar
Caffeteria Etros Lounge bar,45.4502651,9.2121639,bar
Bar 211 tabacchi,45.4307747,9.2020435,bar
bar monica,45.4510296,9.203572399999999,bar
WASKA Pisco Bar,45.443634,9.214031799999999,bar
Bar Latteria,45.4523695,9.2088592,bar
Bar Chopin,45.4252383,9.2046703,bar
Black Bar - Famiglia Addabbo,45.4302808,9.2037169,bar
88 BAR,45.4301724,9.2036035,bar
Bar Il Girasole,45.4373026,9.2204447,bar
Barkollo Cafè,45.4367838,9.2141121,bar
Bar Rosa Caffeteria Tavola Fredda,45.4378682,9.2159257,bar
BAR SOFIA,45.4319476,9.2016944,bar
Bar Tavola Fredda Tabacchi,45.4374492,9.2232931,bar
Joseph's Bar di Giuseppe Abbattista,45.42849529999999,9.202393400000002,bar
Bar Chopin 50,45.4268511,9.2067379,bar
Bar Lisa,45.43323549999999,9.2012164,bar
Bar Gelateria,45.4368034,9.212630899999999,bar
Bar Tabacchi Migliarini,45.43735359999999,9.223315099999999,bar
Zinc Bar,45.4466513,9.1959806,bar
The Social Chupiteria,45.4508217,9.1933984,bar
Magic Bar,45.4499797,9.1969897,bar
Bar B.E.S.Y.,45.4402737,9.1883412,bar
Vincent's Bar,45.4502999,9.1943165,bar
Vintage Bar Picnic,45.4488578,9.1957123,bar
BAR R e D,45.4487247,9.1961016,bar
Loi Monitle Bar,45.4427819,9.1995478,bar
Willy's bar,45.4511025,9.1971439,bar
Jo's Bar Di Jin Erli,45.435033,9.1778402,bar
Bar 089,45.4337281,9.1851486,bar
Pezzotti Bar,45.4423332,9.1832686,bar
Lisa Bar,45.4338716,9.1779786,bar
Axel Breos Bar,45.4466253,9.176985199999999,bar
Angel's Bar,45.4350141,9.1806346,bar
Lucy Bar,45.4405083,9.1787279,bar
Bar Tabacchi Chez Yvonne,45.4393724,9.1830681,bar
Lucky Bar,45.4387933,9.1820088,bar
L' Angolo Bar,45.4441578,9.174124800000001,bar
Bar Trattoria,45.4459036,9.1786763,bar
İest Loia Bar,45.4432531,9.1764383,bar
Bar ciringhito,45.4464614,9.1921958,bar
STEVEN'S BAR,45.4197887,9.1783725,bar
Bar Lorant,45.4200145,9.1780482,bar
Bar Axel,45.4185668,9.1779511,bar
Lucky Bar,45.410988,9.1730707,bar
Bole Anied Bar,45.4149419,9.1766387,bar
Bar Tabacchi Picchio,45.4162372,9.1695391,bar
Quadrifoglio Bar Arrl,45.4187702,9.1749879,bar
Bar Family di Frau Francesco,45.4121921,9.1733029,bar
Shon Cafè,45.4166489,9.1777515,bar
Bar Capriccio Birreria Caffé Mokito,45.4114276,9.172276499999999,bar
Bar Tabacchi Campoverde,45.4046782,9.1719887,bar
Bar Tabacchi La Nuova Capannina,45.41878519999999,9.174800399999999,bar
"Gustop - Ristorante, Bar, Catering",45.414953,9.176276,bar
Bar Tabacchi,45.39517600000001,9.172806999999999,bar
Velvet Cafe,45.4079059,9.1517181,bar
Bar Mangia & Bevi,45.4291783,9.1716818,bar
Gran Bar,45.4256393,9.155104699999999,bar
Tabaccheria Bar milu,45.4267617,9.1710885,bar
Dennys Cafe,45.4093258,9.1506367,bar
Muppy Bar,45.4337589,9.1726861,bar
Bar Cascina Bianca Flli Barbieri,45.4256059,9.15521,bar
Bar Brown,45.4341357,9.171990400000002,bar
Sirio - Bar interno ospedale San Paolo di Milano (MI),45.43419979999999,9.159258999999999,bar
"IQOS PARTNER - Tabacchi Bar Madà, Milano",45.43161389999999,9.1536744,bar
Kiss Bar,45.4037276,9.131910699999999,bar
Il Geranio bar,45.40715710000001,9.1301474,bar
Bar Barona,45.4374037,9.154052,bar
Olas Kavis Bar,45.4409756,9.1508776,bar
Twenty-Five Bar Tabac,45.4422443,9.144715699999999,bar
Golden Bar,45.4420008,9.1572047,bar
BROTHERS BAR,45.4443421,9.1666206,bar
BAR TABACCHI CASSALA,45.44493310000001,9.1635841,bar
Ciko's Bar,45.444966,9.163502,bar
Hz Bar Accazeta,45.4432728,9.1795922,bar
Bar Paninoteca,45.4380106,9.179580999999999,bar
Green Bar,45.43710979999999,9.1645381,bar
588 Bar Tabacchi,45.4383557,9.1782285,bar
Base cocktail bar,45.4523209,9.164190699999999,bar
Banco,45.4512537,9.171831599999999,bar
Dream's Bar,45.4510294,9.1492989,bar
Beeb Bar,45.4519784,9.153491599999999,bar
Al 93 Bar Tabacchi,45.4493731,9.164619,bar
Boses Holpe Bar,45.4509456,9.1699795,bar
Roxy Bar,45.4489875,9.1625254,bar
Al 113 Johann Sebastian Bar,45.44847499999999,9.1604086,bar
Cindy Bar Caffetteria,45.4462913,9.1346609,bar
Roxy Bar,45.4521153,9.15416,bar
Oblio - The cellar bar,45.451474,9.170964,bar
Lina's Bar,45.4490692,9.1397585,bar
Simpaty Bar,45.4539432,9.154779099999999,bar
Automatic Bar,45.4494457,9.1453844,bar
Position,45.4493669,9.1711484,bar
Bar Tabacchi Song,45.4523416,9.1476582,bar
Golden Bar,45.4443607,9.130024299999999,bar
Banlieue Cafe Milano,45.4477042,9.1271118,bar
BL'U,45.4496106,9.1509059,bar
Eleven Bar,45.4495944,9.1414969,bar
Bar stazione,45.442638,9.130204599999999,bar
Bar Tolstoi,45.4521235,9.1506518,bar
Mae Bar,45.449835,9.136813,bar
Automatic Bar,45.4454496,9.128356499999999,bar
Cindy Bar di Li Linling,45.4463108,9.1346499,bar
Bar Starking,45.4482153,9.1373303,bar
Jimmy Lasie Bar,45.4567037,9.1566729,bar
Bar Sport,45.4630832,9.1356988,bar
Orange Bar,45.4620811,9.162503899999999,bar
Bar California,45.4585577,9.1609093,bar
Slim bar,45.4626659,9.157726400000001,bar
Bar Verga,45.4622463,9.159533699999999,bar
Blu Bar,45.4564488,9.1316098,bar
Bar Buna Cafè,45.4567004,9.1359231,bar
Foppa Bar Tabacchi,45.4567205,9.156960399999999,bar
Bar Rebelot,45.4624927,9.1370262,bar
Bar Inganni,45.4457619,9.1281803,bar
Bar Internazionale 2,45.4607633,9.1327806,bar
J & M BAR,45.460457,9.1170223,bar
Bar Internazionale,45.4587163,9.1320638,bar
Neo Bar,45.4576864,9.1310609,bar
Happy Bar,45.4602634,9.112075599999999,bar
Bar La Crete,45.4550452,9.1225618,bar
Bar Alciati,45.4585575,9.1372502,bar
Bar il Grifone,45.4584762,9.131244400000002,bar
Angel's & Devils Bar Tabacchi,45.460095,9.1207579,bar
Bar - Al Brivido,45.4631449,9.129254,bar
Bar Angel,45.4645531,9.1553046,bar
"Bar ""Washington 76""",45.4590636,9.1545329,bar
Square Bar,45.4674254,9.1549892,bar
Bar Sandy (S.N.C.),45.466757,9.149061,bar
BAR Bezzi,45.4661751,9.1466099,bar
Luca's Bar,45.46722680000001,9.139137,bar
Boas Mese Bar,45.4552026,9.1488263,bar
Bar Money,45.4722227,9.1499132,bar
Meeting Bar,45.4810702,9.144542699999999,bar
Bar Girasole,45.468006,9.1409893,bar
Bar Murillo,45.4751921,9.1431732,bar
DADA Bar,45.4613614,9.090357299999999,bar
Gio bar,45.4601523,9.0983416,bar
Baretto 1957,45.47915159999999,9.125094599999999,bar
Family Bar,45.4723179,9.1196706,bar
Bar Asia,45.4706576,9.1231478,bar
Tabacchi BAR,45.4745566,9.124964,bar
Sahary Bar,45.4929446,9.0735074,bar
Tabacchi 3B caffè Bar,45.492722,9.111566999999999,bar
"IQOS RESELLER - Bar Tucano, Milano",45.4755541,9.090846299999999,bar
Ionica Bar Di Angilletta Maria Assunta,45.4930563,9.0732663,bar
Bar Magenta,45.46571429999999,9.1756493,bar
backy bar,45.4879167,9.1625008,bar
Marco's bar.,45.4627279,9.1728752,bar
Bar Sempione 49,45.4818578,9.163510100000002,bar
Bar All In - Food & Beverage,45.4871727,9.1623872,bar
Bar Stella,45.4880487,9.157825599999999,bar
Jolly Bar S.A.S. Di Ren Shimin,45.4817923,9.1792126,bar
Momus Bar,45.4862578,9.164564799999999,bar
Rufus Cocktail Bar,45.4679738,9.1643106,bar
BAR GERUSALEMME,45.4838805,9.1663021,bar
Sunshine Bar,45.4684171,9.1765394,bar
Cenisio 7 Bar,45.4873313,9.1715768,bar
Piccolo Bar,45.4812754,9.1735682,bar
Bounty Bar Favola Fredda,45.4716855,9.167967599999999,bar
Bar 99,45.4815978,9.1794105,bar
Frère Bistrot & Cocktail Bar,45.4811232,9.1713338,bar
Tiny Cocktail Bar,45.487054,9.1585397,bar
Treves Bar,45.4751614,9.1871318,bar
Octavius Bar,45.48335489999999,9.188894699999999,bar
Bar Brera,45.4723727,9.1874637,bar
Nouveau bar moderne,45.476861,9.1958573,bar
Principe Bar,45.480078,9.1967531,bar
Jameson Pop Up Store,45.4776368,9.1854195,bar
Bar Turati,45.4738778,9.195055,bar
Chill lots of people drinking place,45.4875658,9.1874331,bar
Bar on the road caffe,45.48384859999999,9.182583500000002,bar
Bar Cosmo,45.4875661,9.1874308,bar
The Lounge Bar,45.4786802,9.199333099999999,bar
Drink Bar,45.4838648,9.1870175,bar
Bar,45.4700929,9.1930038,bar
Il Bar in Piazza Duomo,45.4647826,9.1918657,bar
Grand Lounge & Bar,45.4640003,9.193494,bar
Bar Dolly,45.4630824,9.1864809,bar
BAR MAN BAR,45.46058499999999,9.1838567,bar
Baxter Bar,45.46328140000001,9.196934599999999,bar
